SPY (5min log-price increments intraday from 9:35am-4pm),AAPL (5min log-price increments intraday from 9:35am-4pm),SPY daily returns,AAPL daily returns
0.000184368,0.000634289,,
-0.000815733,0.000290019,,
-0.000220007,0.002777896,,
-0.00083789,-0.002865568,,
-7.81E-05,0.000616908,,
0.000568182,0.003463456,,
-0.000426106,-0.001922848,,
0,0.001429042,,
0.000568101,0.002099507,,
0.000773519,-0.000117362,,
-0.000489589,-0.002946945,,
-0.000362024,-0.000733467,,
0.00058911,0.001846098,,
0.000127713,-0.001205126,,
7.09E-05,-0.000292677,,
0.000468108,0.002691412,,
3.55E-05,-9.73E-05,,
9.93E-05,-0.000127531,,
-0.000581544,-0.001098113,,
-0.000297995,-0.000178095,,
0.000702275,0.00073234,,
0.000120543,0.000889508,,
0.000765463,0.001240633,,
0.00012752,0.00231118,,
-0.00012752,0.001166113,,
0.001026785,0.001381536,,
-0.000212352,-0.00011172,,
-0.00035402,-0.000717306,,
0.000424809,0.000722309,,
-0.000212382,-0.000897543,,
-0.000127451,0.002926557,,
2.12E-05,0.000349414,,
-0.00064457,-0.001983297,,
-0.000382688,-0.001518021,,
-3.54E-05,-0.000809997,,
0.001020213,0.000380864,,
0.001634421,0.001495325,,
7.07E-05,-0.001194745,,
-0.000197955,-0.003115379,,
0.000728,0.002455656,,
-0.000317993,-0.002350146,,
0.000212007,0.001154854,,
-0.000565451,-0.002575983,,
-0.000113129,-0.000340499,,
-0.000841796,-0.003517441,,
-0.000870837,0.001868658,,
0.000211372,-0.002391303,,
-0.000810501,-0.001217971,,
0.001162688,0.003790149,,
0.000675852,-0.003655679,,
0.001202731,0.000999551,,
0.001081924,0.001965946,,
0.000533506,0.002047382,,
-0.000147388,-0.000217429,,
0.001437855,0.00187002,,
9.81E-05,7.18E-05,,
-0.000869395,0.000210331,,
0.00042778,-0.001533428,,
0.000574761,-0.000451456,,
0.000644461,0.001136611,,
0.000553064,0.00283089,,
-0.000560067,0.0008026,,
-2.80E-05,0.001796022,,
-0.00032219,-0.000433743,,
0.000560263,0.001212679,,
-0.000497218,-0.000950084,,
-0.001058286,-0.001423493,,
0.000511762,-0.00072583,,
0.000189215,0.000635962,,
0.000399337,0.001478462,,
3.50E-05,-0.001082439,,
0.000560185,0.000485663,,
0.000643825,-0.000169623,,
-0.000643825,-0.002654514,,
7.00E-05,0.000433463,,
5.60E-05,-0.001134071,,
-0.000406052,0.000583873,,
0.000147038,-0.001441952,,
-7.70E-05,0.000799672,,
4.90E-05,0.000892407,,
0.000231022,0.000246731,,
0,-0.000596926,,
-0.000777286,-0.000734141,,
-0.000490491,-0.000415696,,
0.000238269,-0.001122741,,
-0.000371444,0.00013874,,
0,-0.000433,,
-0.000771361,-0.001807583,,
0.000385755,0.000413689,,
-2.80E-05,-0.001776557,,
0.000343557,0.001741391,,
-0.000357582,-0.001397566,,
-0.000175332,-0.001105695,,
0.000280517,0.000354157,,
0.000392591,-3.69E-05,,
-0.000595958,-0.000337382,,
3.51E-05,0.001067146,,
0.000210371,0.000668903,,
-0.000392729,-0.001954317,,
-0.000371832,0.000748627,,
-2.11E-05,-0.000511893,,
0.000715493,0.001968934,,
7.01E-06,0.001173812,,
0.00090415,0.0008364,,
-0.000490522,-0.000301023,,
0.00015419,-0.001138018,,
0.000637534,0.001256766,,
-0.000161097,0.001368763,,
0.000140085,-0.000467742,,
0.000420139,-0.000752188,,
-9.80E-05,-0.001713756,,
2.80E-05,-0.001443238,,
0.000217018,0.000633873,,
0.000125989,0.001425584,,
7.00E-06,-0.001296511,,
-0.001260593,-0.000704237,,
0.000315297,0.000610368,,
0.000175122,-0.000181059,,
-0.001051193,-0.001887985,,
0.001051193,0.002605324,,
0.000770173,-9.05E-05,,
-0.000202988,0.00025968,,
0.000405935,-0.000276436,,
0.000216169,-0.00168492,,
-0.00127677,-0.001316212,,
-0.000831125,-0.000459394,,
0.000502948,0.001606958,,
0.000223451,4.72E-05,,
-0.001145716,-0.004896202,,
6.29E-05,0.001659549,,
-0.00120294,-0.000528047,,
-1.40E-05,0.00019128,,
-0.00143565,-0.000902554,,
0.000280289,0.000188029,,
0.001190351,0.002603355,,
-0.000798079,-0.00119342,,
-0.001303498,0.000319625,,
0.001212448,0.001375418,,
-0.000182124,-0.001416,,
-0.000826979,0.000542643,,
-0.000518963,-4.56E-05,,
0.000806381,0.001985578,,
0,0.001080617,,
-0.000560892,-0.000707917,,
0.000343584,-0.00031704,,
0.000497636,-0.000629318,,
-0.000140154,-0.00133587,,
0.000756599,-0.000943446,,
-0.000462298,-0.000851217,,
-0.001289961,-0.001445174,,
0.000932584,0.001763407,,
0.0002733,-0.000421512,,
-0.000490591,-0.001772632,,
7.01E-05,0.00094941,,
-0.000238357,-0.001041008,,
0.000616808,0.000718988,,
0.000210189,-0.000159354,,
-7.01E-06,0.000362747,,
0.000189133,-5.25E-05,,
-3.50E-05,-4.92E-05,,
0.000112066,0.001465053,,
6.30E-05,-0.000770367,,
-0.000420286,-0.000687906,,
-0.00031533,2.71E-05,,
0.000238259,0.000135582,,
-0.000224242,-0.000766278,,
7.01E-06,-0.000844943,,
-0.000371509,-0.003063383,,
-0.00031554,-0.000280968,,
-9.82E-05,8.86E-05,,
0.00030856,0.000808562,,
-0.000210371,-0.002267329,,
0.000490798,0.000983538,,
-0.000301461,-0.000180612,,
-0.001592944,-0.001702082,,
-0.000280958,0.00016556,,
-0.001237154,-0.001997081,,
0.000464112,0.001247576,,
-0.000119523,-0.002060191,,
-0.000161731,-0.000213956,,
0.000281254,-0.002039156,,
0.000210889,-0.001591372,,
-0.000492143,-0.000488047,,
-0.002196503,-0.001584357,,
0.000225505,0.000991162,,
-0.000563857,-0.001151286,,
0.000563857,0.002220501,,
0.00037338,-6.70E-05,,
0.000119734,0.001138513,,
-0.000352199,-0.002359175,,
-5.64E-05,0.000510796,,
0.000225435,-0.001116522,,
-0.000662359,-0.001343542,,
8.46E-05,-0.002010068,,
-0.00128358,-0.000998771,,
-0.000402339,-0.003560831,,
0.000818625,0.001655562,,
-0.001277631,-0.002401894,,
0.000183627,6.95E-06,,
-0.000339031,0.001268425,,
-0.000474006,0.002965547,,
-0.00152967,-0.004067717,,
-0.000113402,-0.002195996,,
-0.000460828,-0.003446622,,
0.000744309,0.004571752,,
-0.000354364,-0.003052951,,
-0.000588521,-0.001711394,,
0.000737369,0.001385149,,
0.000219688,0.003439098,,
0.000885348,-0.000643717,,
-0.000857004,-0.002558414,,
0.001784008,0.005545796,,
0.000855477,-0.00168668,,
0.000409804,0.000463394,,
7.06E-06,0.002402442,,
0.000416695,-0.000283144,,
-0.000141233,0.000738393,,
0.000550696,-0.000383624,,
-0.000338854,-0.002886153,,
-0.000437856,0.000131681,,
1.41E-05,0.001568571,,
-0.000197802,0.001833713,,
-1.41E-05,-0.000953111,,
-0.00091889,-6.99E-05,,
0.000212127,-0.001792865,,
0.000282765,0.000164053,,
-0.000813166,-0.001018929,,
0.000247555,-0.000222388,,
0.000233353,0.00023094,,
-7.78E-05,0.000106043,,
0.000268663,-0.000850374,,
0,-0.001991026,,
-0.000367663,-0.002025933,,
-0.000488069,0.000402079,,
-0.000134438,-0.0028214,,
-0.000176919,-0.001306732,,
-0.000106167,-0.001837138,,
-0.000722231,-0.000549725,,
8.50E-05,0.000636132,,
-0.000325855,0.000708258,,
0.000389597,0.001466744,,
0.00018412,0.000741181,,
0.000538004,0.000823274,,
-0.000162786,0.000330497,,
0.000580248,0.000505861,,
7.78E-05,0.000655174,,
0.000410184,0.001420649,,
0.000346404,-0.000467028,,
0.000409874,0.000499643,,
-0.000325058,-0.002672817,,
-0.000699941,-0.004014892,,
0.00013437,-0.001020085,,
0.000282825,0.002180679,,
0.000918631,0.00217249,,
-0.000275501,0.000869397,,
-0.000148378,0.000421514,,
-0.000282686,-0.001234076,,
0.000565291,0.001741378,,
0.000226027,0.001796702,,
0.000501315,0.001815749,,
-0.000374197,-0.001439984,,
0.000494193,0.002439895,,
0.00014821,0.000595362,,
0.000134076,-0.001543884,,
-0.000211707,-0.000657987,,
0.000726675,0.002053064,,
-0.000317414,-0.001213521,,
-0.00044455,-0.002840151,,
-0.000176463,0.000909863,,
0.000705667,0.00022991,,
7.05E-06,0.000301891,,
-0.000642132,-0.001506932,,
0.001290901,0.004418242,,
0.001373719,0.002413379,,
-0.000190095,-0.002047496,,
-7.75E-05,0.000702325,,
-0.000774893,-0.001034007,,
0.00141836,0.000856329,,
-0.001390254,-0.001704885,,
0.000674304,-0.000192258,,
0.000161485,-9.36E-05,,
0.000835091,-0.000987486,,
-6.31E-05,0.000732195,,
-0.000771957,-0.00246094,,
-0.000702297,-0.000713509,,
0,0.000276588,,
0.000561877,0.001296552,,
-0.000632133,-0.000550829,,
-0.000562232,-0.002317486,,
0.00064654,0.000875025,,
0.000660163,-0.000823733,,
0.000168483,0.000666558,,
-0.00028082,0.001212339,,
7.02E-05,-0.000375497,,
-0.000210652,-0.001477755,,
7.02E-05,0.00047517,,
0.000730019,0.000336584,,
0.000470019,-0.00016059,,
-0.000498087,-0.002290352,,
-6.32E-05,0.000347568,,
0.000624362,0.000229363,,
0.002241682,0.003278924,,
0.001440429,0.001069006,,
-0.000111804,-0.000460197,,
0.000719517,-0.001177023,,
-1.40E-05,-0.000443875,,
0.001890656,0.002719907,,
-0.000983253,0.000480118,,
0.000111623,-0.00020598,,
-0.000397716,-0.00103224,,
0.000753432,-0.000221576,,
-0.000397574,-0.000636027,,
0.000132542,0.001193283,,
-0.000446528,-0.001302454,,
-0.000321065,0.000472421,,
-0.001103576,-0.000602077,,
0.000335392,0.000482714,,
0.000223532,-0.000791568,,
-0.000293396,-0.001793582,,
0.000775218,4.10E-05,,
0.000279211,8.55E-05,,
-0.001054429,-0.000737061,,
0.000628601,0.000343802,,
0.000349052,0.00053001,,
-6.98E-05,-3.42E-06,,
0.000488503,0.000181165,,
0,-0.00103274,,
4.19E-05,0.000355766,,
-0.000111632,0.00012312,,
-0.000697983,-0.000718415,,
-0.000139655,-0.00085593,,
-0.000209519,0.000202066,,
0.000265384,0.000578572,,
8.38E-05,5.82E-05,,
0.000139636,0.000287433,,
0.000139616,-0.000338769,,
6.98E-05,-4.28E-05,,
0.000279154,0.000619305,,
-0.000139567,-7.70E-05,,
-0.000586396,-0.001574798,,
-0.001124887,-0.003880807,,
0.000265615,0.000895587,,
-0.000370483,-0.000503561,,
-0.000209768,-0.000789366,,
0,0.001554061,,
0.000349589,0.000250761,,
-9.09E-05,-0.002291822,,
-0.000601424,0.001192128,,
-0.000370825,-0.000338743,,
-0.000279959,-0.002248585,,
0.000202978,0.002521996,,
0.001237974,0.002484781,,
-0.00156696,-0.002734114,,
0.000629877,0.002552301,,
-0.00053835,-0.00120792,,
0.000113361,-0.004299058,,
0.001578633,0.001330838,,
-0.00113948,0.002496911,,
-0.000850147,-0.002344075,,
-0.000950186,0.001211323,,
-0.00019866,-0.003090899,,
-0.001128857,-0.000529873,,
-0.002261543,-0.003609189,,
0.000149505,0.000261513,,
0.00028471,0.002445718,,
0.0008252,-0.000130428,,
8.53E-05,-0.001054627,,
-0.000419593,0.000536271,,
-0.001872533,-0.003062725,,
-0.001569075,-0.003684499,,
-0.002494186,-0.004067086,,
0.002001559,0.003209144,,
2.14E-05,0.000216775,,
-0.000600034,-0.001788912,,
-0.001351395,7.12E-05,,
-0.001109652,-0.004580765,,
-0.001232798,-0.000935498,,
-0.001241501,-0.000759058,,
0.001944095,0.002239711,,
0.000128994,0.000844849,,
0.001424996,0.004028653,,
0.000243264,0.001197801,,
0.0006222,0.000124318,,
0.000214462,0.002640777,,
-0.000214462,-0.002898311,,
-0.000572123,-0.002146326,,
0.001436838,0.004364271,,
0,0.000885802,,
-0.000578776,-0.001612746,,
0.000707348,-0.00033883,,
0.000578367,-0.001505722,,
-0.000149915,-0.002398206,,
-0.000142797,0.00012824,,
-0.00042137,-0.002182313,,
-5.71E-05,-0.002306942,,
0.000756954,0.002519321,,
0.002452589,0.003553762,,
-0.000740846,-0.001867045,,
-0.001040961,-0.001108705,,
0.000663203,0.001482749,,
-0.000463483,0.000489608,,
0.00076285,0.000772204,,
0.000662565,0.00220834,,
-0.00014245,-0.002026941,,
-0.000847998,-0.003675299,,
0.000634285,-0.000358811,,
-0.000926619,-0.001359651,,
0.001225805,0.001941538,,
0.000363177,-0.001628708,,
-0.000947385,-0.002697125,,
-0.000498984,0.000591234,,
0.000570247,0.00123151,,
1.43E-05,-0.000765935,,
-0.00165459,-0.002832609,,
-0.000828323,-5.39E-05,,
0.000185718,0.001164555,,
0.000499839,0.002967157,,
-0.000642696,-0.000463206,,
0.002204868,0.003713912,,
-0.001240978,-0.003744323,,
-0.000392584,-0.000130599,,
0.000214156,0.000345245,,
6.42E-05,-0.00040071,,
0.001576101,0.00409612,,
0.001495354,0.000432915,,
-0.000213485,-0.00036164,,
-0.00205178,-0.002628043,,
0.001047789,0.001483472,,
-0.001689834,-0.001345922,,
0.000677703,-7.68E-05,,
-0.003199934,-0.002984132,,
0.001985204,-0.004739447,,
0.000784426,0.006091502,,
0.000370605,-0.001872976,,
-0.001119362,-0.006102957,,
-0.000478071,0.001614673,,
-0.000642545,-0.004425412,,
-0.001658245,-0.007869751,,
0.001108184,0.002026406,,
-0.000957971,-0.006076952,,
-0.001961697,-0.008329457,,
0.000408407,0.00581242,,
0.001310077,0.003794182,,
8.58E-05,-0.001268004,,
-0.002112538,-0.000285248,,
0.000286708,0.001728527,,
0.000616143,0.001933284,,
-0.000938695,-0.001102973,,
-0.001147694,-0.002496661,,
0.001470246,0.001715641,,
-0.000688236,-0.000193525,,
-0.000760478,-0.001714144,,
0.000566826,-0.001171254,,
0.000380096,0.001833137,,
-0.001485346,-0.002848113,,
0.000373338,0.00377438,,
0.00066018,0.003106861,,
-0.000487917,-0.001661626,,
0.001068802,0.005257814,,
-2.87E-05,0.001198277,,
-0.000867891,-0.004430442,,
-0.000459354,0.000196517,,
-0.000588856,-0.003731317,,
-0.000301744,-0.002223162,,
0.000790088,0.002666836,,
-0.000337507,-0.003487143,,
-0.000308883,-0.000161211,,
-0.000603674,8.61E-05,,
-0.000122216,0.001863169,,
-0.000611306,-0.002893245,,
4.32E-05,-0.000412694,,
0.000934748,0.001299869,,
-0.00064704,-0.001083413,,
-0.000374036,-0.000831229,,
-0.001339045,-0.003492093,,
-5.04E-05,0.001524118,,
-0.000706276,-0.000701027,,
-0.001204702,-0.003180104,,
0.000548428,0.004195605,,
0.000555337,0.001431355,,
-0.000382212,0.00029557,,
0.001066944,0.000379891,,
0.000799461,-0.000108263,,
0.001158444,0.002671961,,
-0.001237642,-0.001516534,,
-0.000345662,-0.000564709,,
0.000648018,-0.000309992,,
-0.000734452,-0.000772647,,
-0.000489935,-0.003273386,,
-2.88E-05,-0.001290228,,
-0.000692101,-0.002252669,,
-0.000432807,-0.001553973,,
0.000577034,0.002996635,,
0.001131462,0.002696863,,
-0.000410638,-0.002137722,,
-0.000144123,0.003013604,,
0,-0.001288328,,
-0.000216224,-0.002177363,,
0.000187397,-0.000570474,,
0.000482745,0.001577702,,
-0.000814318,-0.002270463,,
7.21E-05,-0.001357354,,
-0.000793279,-0.001739142,,
-0.000310271,-0.000801133,,
-0.000967509,-0.003549761,,
-0.000751548,-0.00057733,,
0.001379814,0.00526184,,
-0.003847995,-0.003489938,,
0.000232054,-0.005324346,,
0.001514279,0.0059321,,
-0.001695567,-0.003350945,,
0.000478528,-0.001138088,,
0.000304399,-0.001813946,,
0.00213543,0.002989205,,
0.001430719,0.005332644,,
0.000180501,0.001907793,,
-0.000946187,-0.000682915,,
0.001783285,0.008158867,,
-0.000808221,-0.001400127,,
-0.000700505,-0.001389234,,
-0.000578106,0.001636782,,
0.003045746,0.005144258,,
-0.001413458,-0.001504147,,
0.000728613,0.002113193,,
-3.61E-05,0.001528277,,
0.000504686,0.002272608,,
0.000108114,0.000575513,,
-0.000360425,-0.002034844,,
0.001030471,0.001541048,,
-0.001614636,-0.003605554,,
0.000800436,0.001706163,,
-6.49E-05,0.001937524,,
0.001311126,8.35E-05,,
-0.000237604,-0.001364486,,
0.000431965,-0.002501239,,
-0.000777672,-0.001740356,,
0.000849648,0.00036328,,
0.001071831,0.00501945,,
-0.000266052,-0.00169582,,
0.001135621,0.000634679,,
0.000481171,0.001634851,,
0.00023691,0.000673145,,
0.000143554,0.001812153,,
0.000574012,0.002013072,,
-0.000502242,-0.000777256,,
-0.000789748,0.000988638,,
0.000646204,0.000326921,,
-0.000100493,0.000684201,,
-0.000897708,-0.001634555,,
0.000553083,0.001056896,,
-0.000308827,0.00013903,,
-0.003475486,-0.004300802,,
0.001929919,0.000728656,,
-0.002268759,-0.0048095,,
-0.002360645,-0.002052158,,
-5.78E-05,-5.66E-05,,
-0.000216865,5.47E-06,,
-0.000130141,-0.002727672,,
0.000419284,0.001670737,,
0.00098246,0.002296815,,
0.000425914,0.000227752,,
-0.001263835,-0.004312398,,
-0.00035416,-0.001516126,,
0.000924889,0.002057565,,
0.00080136,0.001392493,,
0.000396833,-0.000195417,,
0.000829232,0.001615151,,
0.001224563,0.003006168,,
-0.00036001,-0.001326261,,
-0.000713203,0.000253017,,
-0.000800257,-0.000433262,,
-0.001010247,-0.004015685,,
0.000216567,0.00073282,,
-0.000216567,-0.002824582,,
-0.000505506,0.000516484,,
0.000512726,-0.000274693,,
-0.001090761,-6.23E-05,,
0.001083541,0.004982475,,
0.000418655,-0.000971889,,
-0.001061414,-0.001210255,,
-0.00109147,-0.002316892,,
0.002131234,0.00326806,,
0.000432916,-0.000365025,,
-0.001479904,0.000646003,,
-0.001916298,-0.001573766,,
0.0005843,0.001367104,,
-0.000512145,2.36E-05,,
0.000115436,-0.003097627,,
-0.000310264,-0.000258115,,
0.000122674,0.000761429,,
-0.000122674,2.00E-05,,
-0.000866363,-0.003151179,,
-0.001134627,-0.000875066,,
0.00077342,0.000955242,,
-0.000534825,-0.002799032,,
0.000318039,0.001586593,,
0.000505762,0.000625547,,
0,-9.30E-05,,
-0.000722596,-0.001848762,,
-0.000795459,-0.003729811,,
-0.000839533,-0.001027316,,
-0.000260688,-0.002536113,,
-0.000202804,-0.000478539,,
0.000579332,0.0017474,,
-0.000289624,-0.002355107,,
-0.000376637,-0.002140963,,
0.000449051,-0.000485627,,
0.000506751,0.001834176,,
-0.000217147,-0.003527406,,
0,-0.002897704,,
-0.000282362,0.002975404,,
-2.90E-05,-0.001809014,,
-0.000340398,0.002082765,,
0,-0.001002888,,
0.000144865,0.001749775,,
-0.000224549,0.000491458,,
-0.000152142,-0.002026508,,
0.000521535,0.001137643,,
0.000796265,0.003213547,,
7.24E-05,-0.000399977,,
0.001012439,0.004389135,,
-0.000101198,-0.00064998,,
0.000607033,0.001532469,,
-0.000144498,0.001209633,,
-0.000252922,-0.001517774,,
0.00083079,0.003305715,,
0.001226861,0.00194535,,
-0.000288538,-0.002150151,,
0.000858156,0.000338266,,
7.21E-06,0.000789451,,
-0.000216271,-0.001650882,,
0.000245103,0.00032381,,
-0.000966344,-0.004553929,,
0.000274133,0.000341714,,
-0.000346285,-0.00274988,,
-0.000216489,-0.000945349,,
0,0.000681921,,
0.00044736,0.001963912,,
-0.000887699,-0.001300868,,
0.000512508,0.001912996,,
-7.22E-05,-0.001425202,,
0.000432932,0.002398689,,
0.000432744,0.001540945,,
-0.000793508,-0.002821368,,
-0.000570272,-0.001563713,,
-0.001004179,-0.003313945,,
-0.000231321,0.001784662,,
0.000469814,0.000632264,,
0.000252886,-0.000398114,,
6.50E-05,0.000326244,,
0.000462224,0.000274552,,
-0.000801806,-0.00051047,,
-0.001106247,-0.000898101,,
4.34E-05,-0.002050025,,
0.00067977,0.004607581,,
7.95E-05,0.000925225,,
0.000151788,-0.000917864,,
0.000281832,6.99E-05,,
0.00021674,0.001669437,,
-0.000498571,-0.002501519,,
0.000303508,0.000331443,,
-0.001178414,-0.000515625,,
0.001380072,0.001065558,,
0.000812625,0.003626259,,
0.002354331,0.005374399,,
-0.000846921,-0.003730437,,
0.001823247,0.005861126,,
-0.001106575,-0.000725027,,
0.001027058,-0.000341587,,
0.002252936,0.004153559,,
-0.001241375,-0.002397281,,
-0.000115555,-0.001991416,,
-0.000173358,0.000707086,,
0.000296135,-0.000718109,,
0.000498175,-0.000551329,,
-0.001011049,-0.005369267,,
0.001581119,0.004015384,,
0.002111477,0.003969991,,
0.001064856,0.001346691,,
7.19E-05,-0.000597084,,
0.000934344,-8.61E-05,,
-0.000804922,-0.001226527,,
-4.31E-05,0.001798026,,
-0.000230107,-0.00122766,,
-0.000165422,0.001064669,,
-0.000273366,-0.000641231,,
-0.000546955,-0.00059213,,
0.000410245,0.001800965,,
-0.000359855,0.001616821,,
0.000482176,0.002369293,,
0.000237404,0.000991319,,
0.000287687,0.000305944,,
-0.001799403,-0.002517715,,
0.000943291,0.000793737,,
-7.20E-06,-6.93E-05,,
-0.001080186,-0.003005131,,
-0.000252211,0.000539579,,
-0.000879634,-0.001958506,,
3.61E-05,0.000512877,,
-0.000707127,0.001079845,,
0.001110975,0.001590189,,
0.000259531,-0.000237454,,
-0.000721085,-0.001718653,,
-0.000822671,-0.00108024,,
0.001111167,0.00089357,,
0.001369222,0.002049629,,
0.00036001,0.000710264,,
-0.000712946,-0.000812555,,
-0.000295409,-0.000535369,,
7.21E-05,-9.50E-05,,
-0.001067005,-0.000179146,,
0.000814776,0.001689645,,
-3.60E-05,0.000155122,,
0.000864553,0.001582688,,
0.000431997,0.001411001,,
-7.20E-05,0.001103744,,
-0.00021599,-0.002857327,,
-0.000504159,-0.000601624,,
0.000597761,0.000783863,,
-0.000950824,-0.00205028,,
0.000353063,0.001302889,,
-0.000360269,0.001257484,,
-0.001031088,-0.003009661,,
-0.000266958,-0.001131419,,
0.0002886,0.00049184,,
0.000129843,0.000347251,,
-0.000252488,-0.001000043,,
-0.000101013,0.000720424,,
-0.001046807,-0.003403721,,
-0.000693662,0.000168719,,
-0.00068691,-0.000513582,,
-0.00138248,-0.001365945,,
0.00026796,-0.000554989,,
0.000803448,0.001508042,,
-0.000578997,-0.001506204,,
-0.001557717,-0.002707682,,
0.000536418,0.0007278,,
-0.001167441,-0.000810748,,
-0.000203172,0.000193534,,
-0.001345642,0.004356387,,
-0.000369283,-0.003065461,,
0.000448914,0.002772697,,
-0.000724155,-0.00472534,,
-0.001261281,-0.000389883,,
0.000377101,0.001038738,,
0.000623356,0.000137804,,
-0.000964191,-0.00159418,,
-0.000790895,0.000130645,,
-0.000646241,0.000430457,,
-0.002268778,-0.003792183,,
-0.000371348,0.002102402,,
5.83E-05,-0.00047542,,
-0.000509888,-0.000901707,,
-0.000357076,-0.000459464,,
-0.001436881,-0.002446647,,
0.000554575,0.001318311,,
-0.000737068,0.000166283,,
0.002114875,0.003446915,,
0.000262224,-0.000301983,,
-1.46E-05,0.001231297,,
-0.000458945,-0.00261348,,
0.000866718,0.002591407,,
-0.001274846,-0.002276102,,
-0.000393709,0.000282032,,
0.001792311,0.002801246,,
0.000676745,0.001111329,,
-0.000356508,-0.001070895,,
0.000509258,0.002048944,,
-0.000290973,-0.000796313,,
-0.0008443,-0.001061513,,
-0.001267787,-0.002194547,,
-0.000291673,-0.000755316,,
-6.56E-05,0.000895263,,
0.000794661,0.001497681,,
-0.000583175,-0.002107331,,
-0.000875401,-0.000425686,,
0.000510744,0.00099851,,
-0.000218858,-0.000257822,,
0.000568932,0.000208104,,
-0.000722161,-0.002153119,,
0.00028455,0.000138396,,
-0.000430505,0,,
0.00022622,-0.000258355,,
0.001261517,0.002506914,,
-2.92E-05,8.84E-05,,
-0.000430062,4.97E-05,,
-0.000583431,-0.000567114,,
0.001064505,0.001374879,,
-0.000699821,-0.000669718,,
0.000656096,0.000673397,,
-0.000116608,-0.001082072,,
0.000699443,0.000353458,,
-0.000123824,0.000502359,,
-0.00053189,3.13E-05,,
-0.001823687,-0.001638605,,
-0.001022719,-0.001552707,,
0.000518795,0.000409618,,
0.001087865,0.000507177,,
-0.001423956,-0.001319194,,
0.0001023,-0.000868112,,
-0.000584714,-0.000831878,,
8.77E-05,0.001145962,,
0.00021198,-0.000498887,,
-0.00087745,-0.000998521,,
-0.001163808,-0.001742401,,
-0.001693232,-0.001953392,,
0.000293406,-0.00121886,,
-0.001321004,-0.000278912,,
-0.000293794,0.000501985,,
0.00124069,0.001058919,,
-0.000660531,-0.002457666,,
-0.000264335,-0.000154503,,
-0.00141832,-0.000303491,,
-0.000559062,0.001732198,,
-0.002003418,-0.002995561,,
0.00256248,0.001129276,,
0.002010213,0.00040721,,
-0.00148159,-0.003234354,,
-0.001535247,-0.00288566,,
-0.001029715,-0.002586417,,
-0.001480233,-0.003983523,,
0.001678903,0.000438589,,
0.002079988,0.002863975,,
0.000168855,0.004218977,,
0.000931861,0.000834942,,
-0.001159454,-0.003306493,,
-0.001241666,-0.002866482,,
0.000896505,-0.002490446,,
-0.000183645,0.001678535,,
-0.000712861,-0.00184805,,
-0.001199045,-0.003112887,,
0.000176637,-0.000119048,,
-0.001207641,-0.001225317,,
0.000883783,0.002126327,,
-0.00111222,-0.004169968,,
0.000375789,0.002418202,,
-0.001991078,-0.004739642,,
0.001261476,0.002310064,,
-0.000752268,-0.000102388,,
0.000508949,0.001080231,,
0.000663458,0.001219069,,
-0.001017482,-0.002726028,,
-0.001912421,-0.000616707,,
-0.000229145,-0.001595715,,
0.000554293,5.70E-05,,
0.000775494,0.003520278,,
-0.000118132,-0.00100453,,
-0.000908604,0.000714647,,
0.000214298,0.001662372,,
-0.000554313,-0.002911916,,
0.000251327,0.001408706,,
0.000332541,0.001883388,,
0.001874941,0.003790078,,
-0.001180655,-0.00208201,,
0.000169805,-0.000953816,,
-0.000251026,-0.001757023,,
-0.000125537,-0.000511232,,
-0.000517082,0.001071394,,
0.001410266,0.002596108,,
-5.17E-05,0.001318146,,
-7.38E-06,-0.000935157,,
0.001776717,0.001368502,,
0.00048602,0.002396959,,
-0.000220889,-0.002152108,,
0.001493729,0.003263971,,
-0.000147066,-0.00129604,,
-7.35E-06,-0.001092608,,
0.001645922,0.001009904,,
-0.00125624,-0.002478624,,
-0.000831014,-0.001631299,,
-0.000964253,-0.002288298,,
0.000360784,0.00151604,,
-0.00057437,-0.000166236,,
0.000353497,0.000806366,,
1.47E-05,-0.000840372,,
-0.001156678,-0.000757884,,
0.000117939,-0.001597027,,
0.000125295,-0.0009947,,
8.11E-05,0.00144909,,
0.000758745,0.000113565,,
-0.000633476,-0.002558346,,
-0.001998813,-0.002580127,,
-0.000524335,-0.001913741,,
4.43E-05,-0.001081311,,
0.000413565,0.001982463,,
-0.000487434,-0.002593244,,
-0.000229028,-0.001396652,,
-0.000472998,0.002354648,,
0.001676657,0.000553006,,
0.001799092,0.004934882,,
0.000670145,-0.000762887,,
-0.00094275,-0.002760358,,
-5.90E-05,0.001459073,,
0.001900749,0.00354155,,
-0.001893375,-0.006199736,,
-0.00064914,-0.002240425,,
-0.001225662,-0.003594768,,
2.22E-05,0.00085606,,
-0.00200412,-0.002525943,,
0.00102105,-0.000121731,,
-0.000554789,-0.001117522,,
0.000991007,0.001540616,,
0.00034736,-0.000533245,,
0.000790347,0.003682471,,
-0.000642571,-0.003755911,,
0.001181422,0.000581575,,
0.000191849,0.000810935,,
-0.001314167,-0.006426321,,
8.13E-05,0.001556638,,
-0.000805531,-0.000974071,,
0.00096065,0.001001223,,
-0.001330377,-0.004875839,,
-0.000421655,-0.002460539,,
-0.001043807,-0.000654691,,
-2.22E-05,0.000547234,,
-0.001860866,-0.00760794,,
0.000927159,0.004641473,,
0.001141079,0.000656277,,
0.00399093,0.005513314,,
0.001724469,0.00445596,,
0.000176701,0.000350891,,
0.00291106,0.006734136,,
